assertion,category,chain_edge,expectation,result,verdict,detail
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 104 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 136 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 54 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 125 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 120 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 62 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 95 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 85 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 88 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 40 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 111 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 131 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 154 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 142 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 39 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 28 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 98 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 115 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 82 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 52 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 59 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 147 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 21 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 65 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 99 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 60 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 144 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 126 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 46 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 34 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 130 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 76 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 133 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 102 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 22 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 139 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 157 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 23 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 33 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 81 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 112 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 16 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 92 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 105 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 134 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 61 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 31 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 109 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 135 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 51 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 27 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 108 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 77 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 86 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 30 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 90 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 141 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 124 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 48 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 151 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 42 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 26 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 67 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 155 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 24 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 41 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 158 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 107 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 110 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 127 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 53 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 101 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 159 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 119 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 100 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 91 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 73 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 153 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 38 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 96 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 70 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 123 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 113 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 80 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 79 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 45 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 19 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 66 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 56 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 117 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 36 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 32 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 93 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 87 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 146 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 18 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 140 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 20 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 75 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 68 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 122 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 145 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 148 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 37 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 17 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 63 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 78 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 121 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 137 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 97 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 58 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 44 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 25 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 143 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 29 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 160 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 55 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 156 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 64 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 15 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 118 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 116 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 138 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 106 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 128 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 150 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 84 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 114 assigned twice in rand42_d3
rand42_d3_no_double_assignment,structure,,MUST_HOLD,PASS,OK,class 83 assigned twice in rand42_d3
rand42_d3_covers_universe,structure,,MUST_HOLD,PASS,OK,"rand42_d3 covers exactly 161 indices (missing [], extra [])"
rand42_draw3_group_count_15,structure,,MUST_HOLD,PASS,OK,draw 3 has 15 resonant groups
refines[R161 > R161],refinement,identity,MUST_HOLD,PASS,OK,identity: a partition is trivially a coarsening of itself
refines[R161 > L187res],refinement,L187 holdout arm edge,MUST_HOLD,PASS,OK,all 161 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R161 > R45],refinement,DELIVERED CHAIN EDGE,MUST_HOLD,PASS,OK,all 161 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R161 > R29],refinement,implied by delivered chain (transitive),MUST_HOLD,PASS,OK,all 161 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R161 > R15],refinement,implied by delivered chain (transitive),MUST_HOLD,PASS,OK,all 161 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R161 > R9],refinement,implied by delivered chain (transitive),MUST_HOLD,PASS,OK,all 161 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R161 > L43res],refinement,,not_required,PASS,informational,all 161 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R161 > rand42_d1],refinement,,not_required,PASS,informational,all 161 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R161 > rand42_d2],refinement,,not_required,PASS,informational,all 161 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R161 > rand42_d3],refinement,,not_required,PASS,informational,all 161 groups of the finer partition lie inside exactly one group of the coarser partition
refines[L187res > R161],refinement,,not_required,FAIL,informational,1 group(s) of the finer partition straddle a coarser boundary: 2P_qq_plus_cs
refines[L187res > L187res],refinement,identity,MUST_HOLD,PASS,OK,identity: a partition is trivially a coarsening of itself
refines[L187res > R45],refinement,,not_required,FAIL,informational,1 group(s) of the finer partition straddle a coarser boundary: 2P_qq_plus_cs
refines[L187res > R29],refinement,L187 holdout arm edge,MUST_HOLD,PASS,OK,all 160 groups of the finer partition lie inside exactly one group of the coarser partition
refines[L187res > R15],refinement,,not_required,FAIL,informational,1 group(s) of the finer partition straddle a coarser boundary: 2P_qq_plus_cs
refines[L187res > R9],refinement,,not_required,FAIL,informational,1 group(s) of the finer partition straddle a coarser boundary: 2P_qq_plus_cs
refines[L187res > L43res],refinement,,not_required,FAIL,informational,1 group(s) of the finer partition straddle a coarser boundary: 2P_qq_plus_cs
refines[L187res > rand42_d1],refinement,,not_required,PASS,informational,all 160 groups of the finer partition lie inside exactly one group of the coarser partition
refines[L187res > rand42_d2],refinement,,not_required,FAIL,informational,1 group(s) of the finer partition straddle a coarser boundary: 2P_qq_plus_cs
refines[L187res > rand42_d3],refinement,,not_required,PASS,informational,all 160 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R45 > R161],refinement,,not_required,FAIL,informational,"34 group(s) of the finer partition straddle a coarser boundary: 2P_QQ_b, 2P_QQ_c, 2P_QQ_light, 2P_ll, 2P_tauhtaul, 34P_QQQQ_b ..."
refines[R45 > L187res],refinement,,not_required,FAIL,informational,"34 group(s) of the finer partition straddle a coarser boundary: 2P_QQ_b, 2P_QQ_c, 2P_QQ_light, 2P_ll, 2P_tauhtaul, 34P_QQQQ_b ..."
refines[R45 > R45],refinement,identity,MUST_HOLD,PASS,OK,identity: a partition is trivially a coarsening of itself
refines[R45 > R29],refinement,DELIVERED CHAIN EDGE,MUST_HOLD,PASS,OK,all 45 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R45 > R15],refinement,DELIVERED CHAIN EDGE,MUST_HOLD,PASS,OK,all 45 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R45 > R9],refinement,implied by delivered chain (transitive),MUST_HOLD,PASS,OK,all 45 groups of the finer partition lie inside exactly one group of the coarser partition
refines[R45 > L43res],refinement,,not_required,FAIL,informational,"5 group(s) of the finer partition straddle a coarser boundary: 2P_QQ_b, 2P_QQ_c, 2P_QQ_light, 2P_ll, 2P_tauhtaul"
refines[R45 > rand42_d1],refinement,,not_required,FAIL,informational,"33 group(s) of the finer partition straddle a coarser boundary: 2P_QQ_b, 2P_QQ_c, 2P_QQ_light, 2P_tauhtaul, 34P_QQQQ_b, 34P_QQll_b ..."
refines[R45 > rand42_d2],refinement,,not_required,FAIL,informational,"33 group(s) of the finer partition straddle a coarser boundary: 2P_QQ_b, 2P_QQ_c, 2P_QQ_light, 2P_ll, 2P_tauhtaul, 34P_QQQQ_b ..."
refines[R45 > rand42_d3],refinement,,not_required,FAIL,informational,"33 group(s) of the finer partition straddle a coarser boundary: 2P_QQ_b, 2P_QQ_c, 2P_QQ_light, 2P_ll, 2P_tauhtaul, 34P_QQQQ_b ..."
refines[R29 > R161],refinement,,not_required,FAIL,informational,"23 group(s) of the finer partition straddle a coarser boundary: 2P_QQ, 2P_ll, 2P_tauhtaul, 34P_QQQQ, 34P_QQgg, 34P_QQll ..."
refines[R29 > L187res],refinement,,not_required,FAIL,informational,"23 group(s) of the finer partition straddle a coarser boundary: 2P_QQ, 2P_ll, 2P_tauhtaul, 34P_QQQQ, 34P_QQgg, 34P_QQll ..."
refines[R29 > R45],refinement,,not_required,FAIL,informational,"15 group(s) of the finer partition straddle a coarser boundary: 2P_QQ, 34P_QQQQ, 34P_QQgg, 34P_QQll, 34P_QQtauhtaul, 34P_QQtauhtauh ..."
refines[R29 > R29],refinement,identity,MUST_HOLD,PASS,OK,identity: a partition is trivially a coarsening of itself
refines[R29 > R15],refinement,"brief-requested edge, PROVABLY IMPOSSIBLE",MUST_NOT_HOLD,FAIL,OK (expected failure),1 group(s) of the finer partition straddle a coarser boundary: 2P_QQ
refines[R29 > R9],refinement,"brief-requested edge, PROVABLY IMPOSSIBLE",MUST_NOT_HOLD,FAIL,OK (expected failure),1 group(s) of the finer partition straddle a coarser boundary: 2P_QQ
refines[R29 > L43res],refinement,,not_required,FAIL,informational,"3 group(s) of the finer partition straddle a coarser boundary: 2P_QQ, 2P_ll, 2P_tauhtaul"
refines[R29 > rand42_d1],refinement,,not_required,FAIL,informational,"22 group(s) of the finer partition straddle a coarser boundary: 2P_QQ, 2P_tauhtaul, 34P_QQQQ, 34P_QQgg, 34P_QQll, 34P_QQtauhtaul ..."
